HEADER,2010-09-20,QUANTIFI,C:/Quantifi/NightlyBatch/20100920/reports\CorrExposure.csv,2010-09-21 18:19:49,UAT,1,INTERNAL
20100920,,,There are no Risk Results available for trade CDO0000639 as of 20-Sep-2010,,,,,,,,
20100920,,,There are no Risk Results available for trade CDO0000640 as of 20-Sep-2010,,,,,,,,
20100920,2.5.1.9.2.3.1.2,L_USD_3450_CDX6_7-10_10y_ECD3450.,DJ CDX.NA.IG 5yr,20160620,0.1,0,0,,,USD,
20100920,2.5.1.9.2.3.1.2,L_USD_3450_CDX6_7-10_10y_ECD3450.,DJ CDX.NA.IG 7yr,20160620,0.1,-5888.51169116508,-5890.06037897099,,,USD,
20100920,2.5.1.9.2.3.1.2,L_USD_3450_CDX6_7-10_10y_ECD3450.,DJ CDX.NA.IG 10yr,20160620,0.15,-19755.4535928124,-19683.3912464378,,,USD,
20100920,2.5.1.9.2.3.1.2,L_USD_3450_CDX6_7-10_10y_ECD3450.,DJ CDX.NA.IG 5yr,20160620,0.15,0,0,,,USD,
20100920,2.5.1.9.2.3.1.2,L_USD_3450_CDX6_7-10_10y_ECD3450.,DJ CDX.NA.IG 7yr,20160620,0.15,0,0,,,USD,
20100920,2.5.1.9.2.3.1.2,L_USD_3450_CDX6_7-10_10y_ECD3450.,DJ CDX.NA.IG 10yr,20160620,0.03,-1612.92691355659,-1506.53432765498,,,USD,
20100920,2.5.1.9.2.3.1.2,L_USD_3450_CDX6_7-10_10y_ECD3450.,DJ CDX.NA.IG 5yr,20160620,0.03,0,0,,,USD,
20100920,2.5.1.9.2.3.1.2,L_USD_3450_CDX6_7-10_10y_ECD3450.,DJ CDX.NA.IG 7yr,20160620,0.03,22790.4744680449,22804.604375594,,,USD,
20100920,2.5.1.9.2.3.1.2,L_USD_3450_CDX6_7-10_10y_ECD3450.,DJ CDX.NA.IG 10yr,20160620,0.3,941.059410210084,971.916621182741,,,USD,
20100920,2.5.1.9.2.3.1.2,L_USD_3450_CDX6_7-10_10y_ECD3450.,DJ CDX.NA.IG 5yr,20160620,0.3,0,0,,,USD,
20100920,2.5.1.9.2.3.1.2,L_USD_3450_CDX6_7-10_10y_ECD3450.,DJ CDX.NA.IG 7yr,20160620,0.3,0,0,,,USD,
20100920,2.5.1.9.2.3.1.2,L_USD_3450_CDX6_7-10_10y_ECD3450.,DJ CDX.NA.IG 10yr,20160620,0.07,56954.2983455383,56571.1403777507,,,USD,
20100920,2.5.1.9.2.3.1.2,L_USD_3450_CDX6_7-10_10y_ECD3450.,DJ CDX.NA.IG 5yr,20160620,0.07,0,0,,,USD,
20100920,2.5.1.9.2.3.1.2,L_USD_3450_CDX6_7-10_10y_ECD3450.,DJ CDX.NA.IG 7yr,20160620,0.07,-33850.3701329028,-33947.3571550702,,,USD,
20100920,2.5.1.9.2.3.1.2,L_USD_3449_CDX6_7-10_7y_ECD3449.,DJ CDX.NA.IG 10yr,20130620,0.1,0,0,,,USD,
20100920,2.5.1.9.2.3.1.2,L_USD_3449_CDX6_7-10_7y_ECD3449.,DJ CDX.NA.IG 5yr,20130620,0.1,27909.4905170697,28223.803311869,,,USD,
20100920,2.5.1.9.2.3.1.2,L_USD_3449_CDX6_7-10_7y_ECD3449.,DJ CDX.NA.IG 7yr,20130620,0.1,-16341.5282401386,-16600.6882206523,,,USD,
20100920,2.5.1.9.2.3.1.2,L_USD_3449_CDX6_7-10_7y_ECD3449.,DJ CDX.NA.IG 10yr,20130620,0.15,0,0,,,USD,
